id,type,closeMatch,exactMatch,mappingRelation,semanticRelation,casNumber,ecNumber,iupacName,pubchem,altLabel,inScheme,notation,prefLabel,prefLabel_en,source,definition,note
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUHDXXBRQTYHRJ-UHFFFAOYSA-L,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,5785-43-3,227-311-6,calcium;dimethylarsinate,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID79849,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Calcium cacodylate,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUIYMUZLKQOUOZ-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_34123-59-6|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUIYMUZLKQOUOZ-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_34123-59-6|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUIYMUZLKQOUOZ-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_34123-59-6|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUIYMUZLKQOUOZ-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_34123-59-6|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUIYMUZLKQOUOZ-UHFFFAOYSA-N,34123-59-6,null,"1,1-dimethyl-3-(4-propan-2-ylphenyl)urea",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID36679,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,iptrn,isoproturon,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUPHNPSAIJQNEE-UHFFFAOYSA-M,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,1192-89-8,214-760-8,bromo(phenyl)mercury|phenylmercury(1+);bromide,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101627498|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID14509|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID67237505,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Phenyl mercuric bromide|Phenylmercury(1+);bromide,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUQIRTNPJRFRCZ-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,56392-14-4,null,2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetic acid,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID62936,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,metpllzr,metoprololzuur,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PURSFTZXXIKJST-UHFFFAOYSA-K,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,13815-31-1,621-084-0,triazanium;vanadium;hexafluoride,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID203094,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Ammonium hexafluorovanadate,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PURTUPNWTLPILZ-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,16039-61-5,null,2-hydroxypropanoic acid;nickel,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID407069,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,"Lactic acid, nickel(II) salt",https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PURYWPVXFLWPDC-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,553-71-9,209-046-8,nickel(2+);dibenzoate,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID15269180,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Nickel dibenzoate,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUVAFTRIIUSGLK-UHFFFAOYSA-M,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,129829-22-7|3033-77-0|37229-18-8|51838-31-4,null,trimethyl-(oxiran-2-ylmethyl)azanium chloride,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID18205,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,23epOxC3yTC1,"2,3-epoxypropyltrimethylammoniumchloride",null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUYXTUJWRLOUCW-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_118134-30-8|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUYXTUJWRLOUCW-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_118134-30-8|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUYXTUJWRLOUCW-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_118134-30-8|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUYXTUJWRLOUCW-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_118134-30-8|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PUYXTUJWRLOUCW-UHFFFAOYSA-N,118134-30-8,null,"N-[(8-tert-butyl-1,4-dioxaspiro[4.5]decan-2-yl)methyl]-N-ethylpropan-1-amine",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID86160,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,spirxmne,spiroxamine,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PVBMWIXRKLGXPI-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,3102-79-2,671-486-5,"dichloro-(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)-methylsilane",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID137826,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,"1H,1H,2H,2H-Perfluorodecylmethyldichlorosilane",https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PVFOMCVHYWHZJE-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,76-02-8,null,"2,2,2-trichloroacetyl chloride",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6420,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,T4ClC2al,trichlooracetylchloride,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PVKFMRXEWAAGSZ-UHFFFAOYSA-L,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,24846-92-2,246-492-2,zinc;acetic acid;azane;diacetate,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID122236679|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID168206,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Zinc acetate--acetic acid--ammonia (1/2/1/1),https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PVLKQJLDEXCKNY-JYLPYTDFSA-L,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,25317-45-7|6459-94-5,null,"disodium (8E)-8-[[2-methyl-4-[3-methyl-4-[4-(4-methylphenyl)sulfonyloxyphenyl]diazenylphenyl]phenyl]hydrazinylidene]-7-oxonaphthalene-1,3-disulfonate",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6321393,c.i. acid red 114,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,ciard114,C.I. Acid Red 114,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PVMWMBHAEVDBQR-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,74256-14-7,277-789-5,"[3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,12,12,12-icosafluoro-11-(trifluoromethyl)dodecyl] 2-methylprop-2-enoate",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2776206,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,12,12,12-Icosafluoro-11-(trifluoromethyl)dodecyl methacrylate",https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PVNIIMVLHYAWGP-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,123574-58-3|59-67-6,null,Pyridine-3-carboxylic acid,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID938,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,niacne,niacyne,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PVODOPAHTWFPQE-UHFFFAOYSA-L,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,52496-91-0,257-963-7,2-methylprop-2-enoate;nickel(2+),http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6452655,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Nickel(2+) methacrylate,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PVQDBEUVVVTFSY-UHFFFAOYSA-L,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,18721-51-2,242-533-3,2-(carboxymethyl)-2-hydroxybutanedioate;nickel(2+),http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID23615267,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Nickel(2+) hydrogen citrate,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PVYGBUNBLMIFRV-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,73688-85-4,620-678-7,[4-[[4-(dimethylamino)phenyl]diazenyl]phenyl]arsonic acid;hydrochloride,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3056312|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID74764745,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,"Arsonic acid, (4-((4-(dimethylamino)phenyl)azo)phenyl)-, monohydrochloride",https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWATWSYOIIXYMA-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,27458-20-4|538-68-1|74296-33-6,null,Pentylbenzene,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID10864,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,C5yBen,pentylbenzeen,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWBHRVGYSMBMIO-UHFFFAOYSA-M,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Drug,null,null,null,null,56-36-0,null,Tributylstannyl acetate,null,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,TC4ySnactt,tributyltinacetaat,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWHULOQIROXLJO-BJUDXGSMSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,13966-31-9,null,manganese-54,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID104743,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,Mn54,mangaan 54,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWHULOQIROXLJO-OIOBTWANSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,14092-99-0,null,manganese-52,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID115131,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,Mn52,mangaan 52,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWHULOQIROXLJO-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7439-96-5|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWHULOQIROXLJO-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7439-96-5|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWHULOQIROXLJO-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7439-96-5|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWHULOQIROXLJO-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7439-96-5|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWHULOQIROXLJO-UHFFFAOYSA-N,17375-02-9|195161-78-5|19768-33-3|22325-60-6|39303-06-5|7439-96-5|8031-40-1|8075-39-6,null,Manganese,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID23930,Mangaan (Mn),https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,Mn,mangaan,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWIXOHDPHIQCLY-UHFFFAOYSA-M,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,539-43-5,208-716-7,(4-methylphenyl)mercury(1+);chloride|chloro-(4-methylphenyl)mercury,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101757|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101946341|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID45105304,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,"(4-Methylphenyl)mercurylium chloride|Mercury, chloro(4-methylphenyl)-",https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWKSKIMOESPYIA-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,616-91-1,null,2-acetamido-3-sulfanylpropanoic acid,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID581,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,actctne,acetylcysteine,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWORFEDVDWBHSJ-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,16584-00-2,null,2-Methylbenzotriazole,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID85498,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,2C1y2bztazl,2-methyl-2-benzotriazool,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWPJGUXAGUPAHP-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,103055-07-8,null,"N-[[2,5-dichloro-4-(1,1,2,3,3,3-hexafluoropropoxy)phenyl]carbamoyl]-2,6-difluorobenzamide",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID71777,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,lufnrn,lufenuron,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWRJKMMPKSLKOH-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,10476-87-6,233-973-7,"4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinolin-14-one;dimethylarsinic acid",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID44146567,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Strychnine dimethylarsinate,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWTFVJFVWXJYSY-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,84304-15-4,282-700-8,"2,6-dimethyl-4-phenylpyrylium;hexafluoroarsenic(1-)",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID44147059,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,"2,6-Dimethyl-4-phenylpyrylium hexafluoroarsenate",https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWVKJRSRVJTHTR-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,7440-40-6,null,BERKELIUM,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID23971,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,Bk,berkelium,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWWVAXIEGOYWEE-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,38878-40-9|60-87-7|73745-50-3,null,"N,N-dimethyl-1-phenothiazin-10-ylpropan-2-amine",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID4927,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,promtzne,promethazine,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PWYIUEFFPNVCMW-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,7292-16-2,null,(4-methylsulfanylphenyl) dipropyl phosphate,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID23717,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,propfs,propafos,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXBRQCKWGAHEHS-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_75-71-8|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXBRQCKWGAHEHS-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_75-71-8|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXBRQCKWGAHEHS-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_75-71-8|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXBRQCKWGAHEHS-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_75-71-8|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXBRQCKWGAHEHS-UHFFFAOYSA-N,185009-39-6|62185-71-1|75-71-8,null,dichloro-difluoromethane,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6391,dichloordifluormethaan (cfk12)|dichloordifluormethaan,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,CFK12,dichloordifluormethaan,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXCMIIWXDOIGLN-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,4808-24-6,225-368-1,"5H-phenarsazinin-10-yl N,N-dimethylcarbamodithioate",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6452106,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,"10-((Dimethylthiocarbamoyl)thio)-5,10-dihydrophenarsazine",https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXFDQFDPXWHEEP-UHFFFAOYSA-M,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,959-55-7,null,benzyl-dimethyl-octylazanium chloride,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13740,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,benzDC1yC8yl,benzyldimethyloctylammoniumchloride,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXGOKWXKJXAPGV-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7782-41-4|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXGOKWXKJXAPGV-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7782-41-4|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXGOKWXKJXAPGV-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7782-41-4|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXGOKWXKJXAPGV-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7782-41-4|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXGOKWXKJXAPGV-UHFFFAOYSA-N,28077-97-6|7782-41-4,null,molecular fluorine,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24524,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,F2,difluor,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXHVJJICTQNCMI-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-02-0|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXHVJJICTQNCMI-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-02-0|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXHVJJICTQNCMI-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-02-0|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXHVJJICTQNCMI-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_7440-02-0|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/PXHVJJICTQNCMI-UHFFFAOYSA-N,112084-17-0|14903-34-5|17375-04-1|195161-84-3|21595-53-9|39303-46-3|53527-81-4|68412-20-4|7440-02-0|8049-31-8,null,Nickel,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID935,Nikkel (Ni),https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,Ni,nikkel,null,null,null,null
